BRANCH_ID,BRANCH_NAME,NUMBER_OF_HOLDS,TITLE,AUTHOR,WEB_LINK,DATE
EPLABB,Abbottsfield - Penny McKee Branch,4,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond? ; translated from the Japanese by Cathy Hirano,KOND MARIE,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,December 21 2015
EPLABB,Abbottsfield - Penny McKee Branch,4,The Martian [large print] / Andy Weir,WEIR ANDY,http://epl.bibliocommons.com/search?t=smart&q=the%20martian%20%5Blarge,December 21 2015
EPLABB,Abbottsfield - Penny McKee Branch,4,The magic strings of Frankie Presto / Mitch Albom,ALBOM MITCH,http://epl.bibliocommons.com/search?t=smart&q=the%20magic%20strings,December 21 2015
EPLABB,Abbottsfield - Penny McKee Branch,4,The bazaar of bad dreams / Stephen King,KING STEPHEN,http://epl.bibliocommons.com/search?t=smart&q=the%20bazaar%20of,December 21 2015
EPLABB,Abbottsfield - Penny McKee Branch,4,Avenue of mysteries / John Irving,IRVING JOHN,http://epl.bibliocommons.com/search?t=smart&q=avenue%20of%20mysteries,December 21 2015
EPLABB,Abbottsfield - Penny McKee Branch,9,Troublemaker : surviving Hollywood and Scientology / Leah Remini with Rebecca Paley,REMINI LEAH,http://epl.bibliocommons.com/search?t=smart&q=troublemaker%20%3A%20surviving,December 14 2015
EPLABB,Abbottsfield - Penny McKee Branch,5,Old school / by Jeff Kinney,KINNEY JEFF,http://epl.bibliocommons.com/search?t=smart&q=old%20school%20/,December 14 2015
EPLABB,Abbottsfield - Penny McKee Branch,5,Modern welding / by Andrew D. Althouse [and others],ALTHOUSE ANDREW D ANDREW DANIEL 001980,http://epl.bibliocommons.com/search?t=smart&q=modern%20welding%20/,December 14 2015
EPLABB,Abbottsfield - Penny McKee Branch,5,The girl on the train / Paula Hawkins,HAWKINS PAULA,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,December 14 2015
EPLABB,Abbottsfield - Penny McKee Branch,5,Furiously happy : a funny book about horrible things / Jenny Lawson,LAWSON JENNY,http://epl.bibliocommons.com/search?t=smart&q=furiously%20happy%20%3A,December 14 2015
EPLABB,Abbottsfield - Penny McKee Branch,5,The Martian : a novel / Andy Weir,WEIR ANDY,http://epl.bibliocommons.com/search?t=smart&q=the%20martian%20%3A,December 14 2015
EPLABB,Abbottsfield - Penny McKee Branch,5,Pretty girls : a novel / Karin Slaughter,SLAUGHTER KARIN,http://epl.bibliocommons.com/search?t=smart&q=pretty%20girls%20%3A,December 14 2015
EPLABB,Abbottsfield - Penny McKee Branch,4,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond? ; translated from the Japanese by Cathy Hirano,KOND MARIE,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,December 14 2015
EPLABB,Abbottsfield - Penny McKee Branch,4,The Martian [large print] / Andy Weir,WEIR ANDY,http://epl.bibliocommons.com/search?t=smart&q=the%20martian%20%5Blarge,December 14 2015
EPLABB,Abbottsfield - Penny McKee Branch,4,The magic strings of Frankie Presto / Mitch Albom,ALBOM MITCH,http://epl.bibliocommons.com/search?t=smart&q=the%20magic%20strings,December 14 2015
EPLABB,Abbottsfield - Penny McKee Branch,8,Troublemaker  / by   Leah Remini,REMINI LEAH,http://epl.bibliocommons.com/search?t=smart&q=troublemaker%20/%20by,November 30 2015
EPLABB,Abbottsfield - Penny McKee Branch,7,The girl in the spider's web / David Lagercrantz ; translated from the Swedish by George Goulding,LAGERCRANTZ DAVID,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20in,November 30 2015
EPLABB,Abbottsfield - Penny McKee Branch,6,Old school / by Jeff Kinney,KINNEY JEFF,http://epl.bibliocommons.com/search?t=smart&q=old%20school%20/,November 30 2015
EPLABB,Abbottsfield - Penny McKee Branch,6,The Martian [large print] / Andy Weir,WEIR ANDY,http://epl.bibliocommons.com/search?t=smart&q=the%20martian%20%5Blarge,November 30 2015
EPLABB,Abbottsfield - Penny McKee Branch,6,The girl on the train / Paula Hawkins,HAWKINS PAULA,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,November 30 2015
EPLABB,Abbottsfield - Penny McKee Branch,6,The Martian : a novel / Andy Weir,WEIR ANDY,http://epl.bibliocommons.com/search?t=smart&q=the%20martian%20%3A,November 30 2015
EPLABB,Abbottsfield - Penny McKee Branch,6,Pretty girls : a novel / Karin Slaughter,SLAUGHTER KARIN,http://epl.bibliocommons.com/search?t=smart&q=pretty%20girls%20%3A,November 30 2015
EPLABB,Abbottsfield - Penny McKee Branch,5,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond? ; translated from the Japanese by Cathy Hirano,KOND MARIE,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,November 30 2015
EPLABB,Abbottsfield - Penny McKee Branch,5,Bazaar of Bad Dreams  / by Stephen  King,KING STEPHEN,http://epl.bibliocommons.com/search?t=smart&q=bazaar%20of%20bad,November 30 2015
EPLABB,Abbottsfield - Penny McKee Branch,4,The promise / Robert Crais,CRAIS ROBERT,http://epl.bibliocommons.com/search?t=smart&q=the%20promise%20/,November 30 2015
EPLABB,Abbottsfield - Penny McKee Branch,8,Troublemaker  / by   Leah Remini,REMINI LEAH,http://epl.bibliocommons.com/search?t=smart&q=troublemaker%20/%20by,November 23 2015
EPLABB,Abbottsfield - Penny McKee Branch,7,The girl in the spider's web / David Lagercrantz ; translated from the Swedish by George Goulding,LAGERCRANTZ DAVID,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20in,November 23 2015
EPLABB,Abbottsfield - Penny McKee Branch,6,Old school / by Jeff Kinney,KINNEY JEFF,http://epl.bibliocommons.com/search?t=smart&q=old%20school%20/,November 23 2015
EPLABB,Abbottsfield - Penny McKee Branch,6,The Martian [large print] / Andy Weir,WEIR ANDY,http://epl.bibliocommons.com/search?t=smart&q=the%20martian%20%5Blarge,November 23 2015
EPLABB,Abbottsfield - Penny McKee Branch,6,The girl on the train / Paula Hawkins,HAWKINS PAULA,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,November 23 2015
EPLABB,Abbottsfield - Penny McKee Branch,6,Pretty girls : a novel / Karin Slaughter,SLAUGHTER KARIN,http://epl.bibliocommons.com/search?t=smart&q=pretty%20girls%20%3A,November 23 2015
EPLABB,Abbottsfield - Penny McKee Branch,5,The Martian : a novel / Andy Weir,WEIR ANDY,http://epl.bibliocommons.com/search?t=smart&q=the%20martian%20%3A,November 23 2015
EPLABB,Abbottsfield - Penny McKee Branch,5,Etta and Otto and Russell and James / Emma Hooper,HOOPER EMMA,http://epl.bibliocommons.com/search?t=smart&q=etta%20and%20otto,November 23 2015
EPLABB,Abbottsfield - Penny McKee Branch,4,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond? ; translated from the Japanese by Cathy Hirano,KOND MARIE,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,November 23 2015
EPLABB,Abbottsfield - Penny McKee Branch,4,The promise / Robert Crais,CRAIS ROBERT,http://epl.bibliocommons.com/search?t=smart&q=the%20promise%20/,November 23 2015
EPLABB,Abbottsfield - Penny McKee Branch,8,The girl on the train / Paula Hawkins,HAWKINS PAULA,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,November 16 2015
EPLABB,Abbottsfield - Penny McKee Branch,7,The girl in the spider's web / David Lagercrantz ; translated from the Swedish by George Goulding,LAGERCRANTZ DAVID,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20in,November 16 2015
EPLABB,Abbottsfield - Penny McKee Branch,7,Pretty girls : a novel / Karin Slaughter,SLAUGHTER KARIN,http://epl.bibliocommons.com/search?t=smart&q=pretty%20girls%20%3A,November 16 2015
EPLABB,Abbottsfield - Penny McKee Branch,6,Old school / by Jeff Kinney,KINNEY JEFF,http://epl.bibliocommons.com/search?t=smart&q=old%20school%20/,November 16 2015
EPLABB,Abbottsfield - Penny McKee Branch,6,The Martian [large print] / Andy Weir,WEIR ANDY,http://epl.bibliocommons.com/search?t=smart&q=the%20martian%20%5Blarge,November 16 2015
EPLABB,Abbottsfield - Penny McKee Branch,6,Troublemaker  / by   Leah Remini,REMINI LEAH,http://epl.bibliocommons.com/search?t=smart&q=troublemaker%20/%20by,November 16 2015
EPLABB,Abbottsfield - Penny McKee Branch,6,All the light we cannot see : a novel / Anthony Doerr,DOERR ANTHONY,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light,November 16 2015
EPLABB,Abbottsfield - Penny McKee Branch,5,Etta and Otto and Russell and James / Emma Hooper,HOOPER EMMA,http://epl.bibliocommons.com/search?t=smart&q=etta%20and%20otto,November 16 2015
EPLABB,Abbottsfield - Penny McKee Branch,5,The Martian : a novel / Andy Weir,WEIR ANDY,http://epl.bibliocommons.com/search?t=smart&q=the%20martian%20%3A,November 16 2015
EPLABB,Abbottsfield - Penny McKee Branch,4,The promise / Robert Crais,CRAIS ROBERT,http://epl.bibliocommons.com/search?t=smart&q=the%20promise%20/,November 16 2015
EPLABB,Abbottsfield - Penny McKee Branch,9,The girl in the spider's web / David Lagercrantz ; translated from the Swedish by George Goulding,Lagercrantz David,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20in,November 09 2015
EPLABB,Abbottsfield - Penny McKee Branch,8,The girl on the train / Paula Hawkins,Hawkins Paula,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,November 09 2015
EPLABB,Abbottsfield - Penny McKee Branch,7,Etta and Otto and Russell and James / Emma Hooper,Hooper Emma,http://epl.bibliocommons.com/search?t=smart&q=etta%20and%20otto,November 09 2015
EPLABB,Abbottsfield - Penny McKee Branch,6,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light,November 09 2015
EPLABB,Abbottsfield - Penny McKee Branch,6,Pretty girls : a novel / Karin Slaughter,Slaughter Karin,http://epl.bibliocommons.com/search?t=smart&q=pretty%20girls%20%3A,November 09 2015
EPLABB,Abbottsfield - Penny McKee Branch,5,Old school / by Jeff Kinney,Kinney Jeff,http://epl.bibliocommons.com/search?t=smart&q=old%20school%20/,November 09 2015
EPLABB,Abbottsfield - Penny McKee Branch,5,The Martian [large print] / Andy Weir,Weir Andy,http://epl.bibliocommons.com/search?t=smart&q=the%20martian%20%5Blarge,November 09 2015
EPLABB,Abbottsfield - Penny McKee Branch,5,Rogue lawyer / John Grisham,Grisham John,http://epl.bibliocommons.com/search?t=smart&q=rogue%20lawyer%20/,November 09 2015
EPLABB,Abbottsfield - Penny McKee Branch,5,The Martian : a novel / Andy Weir,Weir Andy,http://epl.bibliocommons.com/search?t=smart&q=the%20martian%20%3A,November 09 2015
EPLABB,Abbottsfield - Penny McKee Branch,4,The promise / Robert Crais,Crais Robert,http://epl.bibliocommons.com/search?t=smart&q=the%20promise%20/,November 09 2015
EPLABB,Abbottsfield - Penny McKee Branch,8,The girl on the train / Paula Hawkins,Hawkins Paula,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,November 02 2015
EPLABB,Abbottsfield - Penny McKee Branch,7,Etta and Otto and Russell and James / Emma Hooper,Hooper Emma,http://epl.bibliocommons.com/search?t=smart&q=etta%20and%20otto,November 02 2015
EPLABB,Abbottsfield - Penny McKee Branch,6,Pretty girls : a novel / Karin Slaughter,Slaughter Karin,http://epl.bibliocommons.com/search?t=smart&q=pretty%20girls%20%3A,November 02 2015
EPLABB,Abbottsfield - Penny McKee Branch,5,Make me / Lee Child,Child Lee,http://epl.bibliocommons.com/search?t=smart&q=make%20me%20/,November 02 2015
EPLABB,Abbottsfield - Penny McKee Branch,5,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light,November 02 2015
EPLABB,Abbottsfield - Penny McKee Branch,4,Promise  / by Robert  Crais,Crais Robert,http://epl.bibliocommons.com/search?t=smart&q=promise%20/%20by,November 02 2015
EPLABB,Abbottsfield - Penny McKee Branch,4,"The Whole30 : the 30-day guide to total health and food freedom / Melissa Hartwig and Dallas Hartwig, with chef Richard Bradford ; photography by Alexandra Grablewski",Hartwig Melissa,http://epl.bibliocommons.com/search?t=smart&q=the%20whole30%20%3A,November 02 2015
EPLABB,Abbottsfield - Penny McKee Branch,4,The melody lingers on : a novel / Mary Higgins Clark,Clark Mary Higgins,http://epl.bibliocommons.com/search?t=smart&q=the%20melody%20lingers,November 02 2015
EPLABB,Abbottsfield - Penny McKee Branch,4,Knocked  / by Carol Higgins  Clark,Clark Carol Higgins,http://epl.bibliocommons.com/search?t=smart&q=knocked%20/%20by,November 02 2015
EPLABB,Abbottsfield - Penny McKee Branch,11,The girl in the spider's web / David Lagercrantz ; translated from the Swedish by George Goulding,Lagercrantz David,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20in,November 02 2015
EPLABB,Abbottsfield - Penny McKee Branch,7,The girl on the train / Paula Hawkins,Hawkins Paula,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,October 26 2015
EPLABB,Abbottsfield - Penny McKee Branch,6,Etta and Otto and Russell and James / Emma Hooper,Hooper Emma,http://epl.bibliocommons.com/search?t=smart&q=etta%20and%20otto,October 26 2015
EPLABB,Abbottsfield - Penny McKee Branch,6,Pretty girls : a novel / Karin Slaughter,Slaughter Karin,http://epl.bibliocommons.com/search?t=smart&q=pretty%20girls%20%3A,October 26 2015
EPLABB,Abbottsfield - Penny McKee Branch,5,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,October 26 2015
EPLABB,Abbottsfield - Penny McKee Branch,5,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light,October 26 2015
EPLABB,Abbottsfield - Penny McKee Branch,5,The melody lingers on : a novel / Mary Higgins Clark,Clark Mary Higgins,http://epl.bibliocommons.com/search?t=smart&q=the%20melody%20lingers,October 26 2015
EPLABB,Abbottsfield - Penny McKee Branch,4,This is happy : a memoir / Camilla Gibb,Gibb Camilla,http://epl.bibliocommons.com/search?t=smart&q=this%20is%20happy,October 26 2015
EPLABB,Abbottsfield - Penny McKee Branch,4,Promise  / by Robert  Crais,Crais Robert,http://epl.bibliocommons.com/search?t=smart&q=promise%20/%20by,October 26 2015
EPLABB,Abbottsfield - Penny McKee Branch,4,"The Whole30 : the 30-day guide to total health and food freedom / Melissa Hartwig and Dallas Hartwig, with chef Richard Bradford ; photography by Alexandra Grablewski",Hartwig Melissa,http://epl.bibliocommons.com/search?t=smart&q=the%20whole30%20%3A,October 26 2015
EPLABB,Abbottsfield - Penny McKee Branch,11,The girl in the spider's web / David Lagercrantz ; translated from the Swedish by George Goulding,Lagercrantz David,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20in,October 26 2015
EPLABB,Abbottsfield - Penny McKee Branch,7,The girl on the train / Paula Hawkins,Hawkins Paula,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,October 19 2015
EPLABB,Abbottsfield - Penny McKee Branch,6,Etta and Otto and Russell and James / Emma Hooper,Hooper Emma,http://epl.bibliocommons.com/search?t=smart&q=etta%20and%20otto,October 19 2015
EPLABB,Abbottsfield - Penny McKee Branch,5,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,October 19 2015
EPLABB,Abbottsfield - Penny McKee Branch,5,Why not me? / Mindy Kaling,Kaling Mindy,http://epl.bibliocommons.com/search?t=smart&q=why%20not%20me%3F,October 19 2015
EPLABB,Abbottsfield - Penny McKee Branch,5,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light,October 19 2015
EPLABB,Abbottsfield - Penny McKee Branch,5,Pretty girls : a novel / Karin Slaughter,Slaughter Karin,http://epl.bibliocommons.com/search?t=smart&q=pretty%20girls%20%3A,October 19 2015
EPLABB,Abbottsfield - Penny McKee Branch,4,This is happy : a memoir / Camilla Gibb,Gibb Camilla,http://epl.bibliocommons.com/search?t=smart&q=this%20is%20happy,October 19 2015
EPLABB,Abbottsfield - Penny McKee Branch,4,"The Whole30 : the 30-day guide to total health and food freedom / Melissa Hartwig and Dallas Hartwig, with chef Richard Bradford ; photography by Alexandra Grablewski",Hartwig Melissa,http://epl.bibliocommons.com/search?t=smart&q=the%20whole30%20%3A,October 19 2015
EPLABB,Abbottsfield - Penny McKee Branch,4,The melody lingers on : a novel / Mary Higgins Clark,Clark Mary Higgins,http://epl.bibliocommons.com/search?t=smart&q=the%20melody%20lingers,October 19 2015
EPLABB,Abbottsfield - Penny McKee Branch,10,The girl in the spider's web / David Lagercrantz ; translated from the Swedish by George Goulding,Lagercrantz David,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20in,October 19 2015
EPLABB,Abbottsfield - Penny McKee Branch,8,The girl on the train / Paula Hawkins,Hawkins Paula,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,October 12 2015
EPLABB,Abbottsfield - Penny McKee Branch,7,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,October 12 2015
EPLABB,Abbottsfield - Penny McKee Branch,6,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light,October 12 2015
EPLABB,Abbottsfield - Penny McKee Branch,5,Etta and Otto and Russell and James / Emma Hooper,Hooper Emma,http://epl.bibliocommons.com/search?t=smart&q=etta%20and%20otto,October 12 2015
EPLABB,Abbottsfield - Penny McKee Branch,4,This is happy : a memoir / Camilla Gibb,Gibb Camilla,http://epl.bibliocommons.com/search?t=smart&q=this%20is%20happy,October 12 2015
EPLABB,Abbottsfield - Penny McKee Branch,4,Tricky Twenty-Two  / by Janet  Evanovich,Evanovich Janet,http://epl.bibliocommons.com/search?t=smart&q=tricky%20twenty-two%20/,October 12 2015
EPLABB,Abbottsfield - Penny McKee Branch,4,"The Whole30 : the 30-day guide to total health and food freedom / Melissa Hartwig and Dallas Hartwig, with chef Richard Bradford ; photography by Alexandra Grablewski",Hartwig Melissa,http://epl.bibliocommons.com/search?t=smart&q=the%20whole30%20%3A,October 12 2015
EPLABB,Abbottsfield - Penny McKee Branch,4,Why not me? / Mindy Kaling,Kaling Mindy,http://epl.bibliocommons.com/search?t=smart&q=why%20not%20me%3F,October 12 2015
